camera,imgtype,zoom,exposure,gain,frame,lifter,timestamp,id,plantbarcode,treatment,cartag,measurementlabel,other,image,sample,in_bounds,area,convex_hull_area,solidity,perimeter,width,height,longest_path,convex_hull_vertices,object_in_frame,ellipse_major_axis,ellipse_minor_axis,ellipse_angle,ellipse_eccentricity,plantID
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,1189.0,2635.5,0.45114778979320813,404.15989422798157,88,49,606,21,True,80.45451354980469,40.020362854003906,103.75141906738281,0.8675050149351377,raspiM_cameraB.2023.05.18-12.00.01_9
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,26010.0,53412.5,0.48696466183009596,2787.364417076111,282,285,1959,28,True,245.1901092529297,234.808349609375,156.31936645507812,0.2879071558766112,raspiM_cameraB.2023.05.30-17.00.02_10
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,5119.0,9334.5,0.5483957362472548,895.1429187059402,125,104,875,25,True,121.9327392578125,86.83238983154297,115.87324523925781,0.7020440592527933,raspiM_cameraB.2023.05.21-12.00.01_6
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,4637.0,10932.0,0.4241675814123674,1090.9720722436905,116,137,979,19,True,143.82371520996094,89.1666030883789,25.722414016723633,0.7846243374785524,raspiM_cameraB.2023.05.21-16.00.02_1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,28732.0,57795.0,0.49713643048706635,3189.805613398552,283,287,2057,30,True,278.8245544433594,221.68043518066406,20.942138671875,0.6065393207565236,raspiM_cameraB.2023.05.28-09.00.01_8
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,40124.0,79691.0,0.5034947484659498,3611.881402850151,330,339,2372,25,True,306.35906982421875,273.1976623535156,108.1229248046875,0.4525157637298268,raspiM_cameraB.2023.05.28-19.00.01_2
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,13647.0,20427.5,0.6680700036715213,1439.4641984701157,195,151,1363,27,True,173.39950561523438,125.8734359741211,94.34213256835938,0.6877836084386079,raspiM_cameraB.2023.05.25-19.30.01_6
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,42389.0,82543.0,0.5135383981682274,4669.890382647514,346,346,2487,30,True,302.7900085449219,269.0022888183594,122.54590606689453,0.45904689229193124,raspiM_cameraB.2023.05.30-17.30.01_8
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,18273.0,34731.5,0.5261218202496293,2546.172057390213,198,244,1648,26,True,209.6931915283203,163.1437530517578,167.35910034179688,0.6282498067269319,raspiM_cameraB.2023.05.26-17.00.01_4
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,7128.0,19666.5,0.36244374952330105,1602.6011357307434,197,143,1641,19,True,152.58238220214844,120.1604232788086,64.11363220214844,0.6162996005679922,raspiM_cameraB.2023.05.28-12.30.01_15
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,2872.0,5209.5,0.5513005086860543,725.4741078615189,90,78,719,19,True,89.72897338867188,64.86396789550781,130.51681518554688,0.6909655753894915,raspiM_cameraB.2023.05.19-17.30.01_6
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,True,27835.0,53050.0,0.524693685202639,3169.113361477852,287,273,1945,27,True,238.80859375,226.70037841796875,72.15557861328125,0.31437944625731706,raspiM_cameraB.2023.05.29-13.00.01_13
