camera,imgtype,zoom,exposure,gain,frame,lifter,timestamp,id,plantbarcode,treatment,cartag,measurementlabel,other,image,sample,in_bounds,area,convex_hull_area,solidity,perimeter,width,height,longest_path,convex_hull_vertices,object_in_frame,ellipse_major_axis,ellipse_minor_axis,ellipse_angle,ellipse_eccentricity,plantID
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,TRUE,15498,32430,0.477890842,2072.398536,228,242,1664,27,TRUE,226.5674438,153.7578583,39.21043015,0.734470546,raspiR_cameraA.2023.05.22-19.00.01_2
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,TRUE,60663,111438.5,0.544363034,3931.41202,410,363,3077,31,TRUE,420.501709,286.5464478,121.9888229,0.731874507,raspiR_cameraA.2023.05.28-13.00.01_2
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,TRUE,81895,141941,0.576965077,4214.615617,406,404,3350,27,TRUE,411.9434204,372.5612183,121.9499588,0.426687761,raspiR_cameraA.2023.05.28-13.00.01_7
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,TRUE,88970,144499.5,0.615711473,3908.746755,426,431,3318,35,TRUE,404.764679,382.4918213,167.5537262,0.327147413,raspiR_cameraA.2023.05.28-16.00.01_12
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,TRUE,77694,181473,0.428129804,5419.387427,711,389,4904,35,TRUE,570.1366577,316.9112244,93.89828491,0.831281715,raspiR_cameraA.2023.05.25-09.30.01_9
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,TRUE,1811,2596.5,0.697477373,401.2516162,55,66,502,22,TRUE,72.22023773,43.07123184,25.98516083,0.80269683,raspiR_cameraA.2023.05.19-09.00.02_14
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,TRUE,163700,342557.5,0.477875977,7061.019878,878,427,6413,32,TRUE,775.7663574,481.6340332,86.72853088,0.783929903,raspiR_cameraA.2023.05.27-20.00.01_10
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,TRUE,59180,109456,0.540673878,3496.40082,374,408,2826,30,TRUE,415.7422485,307.5893555,174.0986328,0.672765373,raspiR_cameraA.2023.05.29-20.30.01_11
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,TRUE,83058,168088.5,0.494132555,5508.823141,450,438,3664,31,TRUE,444.6196899,420.4889526,98.98390198,0.324961514,raspiR_cameraA.2023.05.30-15.00.01_13
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,TRUE,7506,19944,0.376353791,1414.13891,153,216,1465,24,TRUE,195.7386627,117.3788681,155.4928284,0.800246382,raspiR_cameraA.2023.05.18-09.00.01_9
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,TRUE,46766,90647,0.515913378,3073.410491,357,338,2717,28,TRUE,342.2756653,275.1332092,128.1913147,0.594852132,raspiR_cameraA.2023.05.28-10.30.01_8
